cell_id,lat,lon,year,nTrees,meanAge,meanHeight,temperature,precipitation
c755,36.2650,-119.3629,2064,10,41.0,40.6325,301.4847,521.0593
c774,36.2650,-118.7657,2064,10,41.0,18.4170,302.1226,418.0327
c794,36.2650,-118.1371,2064,10,41.0,0.6164,302.2875,349.3556
c1355,36.6370,-119.3629,2064,10,41.0,35.3179,290.2475,438.9928
c1374,36.6370,-118.7657,2064,10,41.0,17.8371,290.2072,453.7235
c1394,36.6370,-118.1371,2064,10,41.0,0.4169,290.3277,212.7826
c155,35.8930,-119.3629,2065,10,42.0,33.9761,314.1096,485.6049
c174,35.8930,-118.7657,2065,10,42.0,16.3261,313.5332,409.1236
c194,35.8930,-118.1371,2065,10,42.0,0.2087,314.1963,303.3571
c755,36.2650,-119.3629,2065,10,42.0,41.6368,301.6783,502.0946
c774,36.2650,-118.7657,2065,10,42.0,18.8459,301.7939,395.7558
c794,36.2650,-118.1371,2065,10,42.0,0.6211,301.7652,310.5733
c1355,36.6370,-119.3629,2065,10,42.0,36.1880,289.3753,546.6874
c1374,36.6370,-118.7657,2065,10,42.0,18.1044,290.0622,385.8698
c1394,36.6370,-118.1371,2065,10,42.0,0.4176,289.8019,280.7016
c155,35.8930,-119.3629,2066,10,43.0,34.7494,314.6381,514.6618
c174,35.8930,-118.7657,2066,10,43.0,17.0252,314.9368,444.8252
c194,35.8930,-118.1371,2066,10,43.0,0.2091,314.7524,276.2810
c755,36.2650,-119.3629,2066,10,43.0,42.6217,302.0312,577.4157
c774,36.2650,-118.7657,2066,10,43.0,18.9039,302.3286,353.1193
c794,36.2650,-118.1371,2066,10,43.0,0.6211,302.8754,154.9227
c1355,36.6370,-119.3629,2066,10,43.0,37.0889,290.4440,507.2844
c1374,36.6370,-118.7657,2066,10,43.0,18.8537,289.4875,426.7829
c1394,36.6370,-118.1371,2066,10,43.0,0.4177,290.3484,244.9317
c155,35.8930,-119.3629,2067,10,44.0,35.5303,313.7532,536.8740
c174,35.8930,-118.7657,2067,10,44.0,17.7995,313.8972,469.7929
c194,35.8930,-118.1371,2067,10,44.0,0.2819,313.9202,362.0959
c755,36.2650,-119.3629,2067,10,44.0,43.6378,302.3835,563.8760
c774,36.2650,-118.7657,2067,10,44.0,19.8337,301.5330,451.7961
c794,36.2650,-118.1371,2067,10,44.0,0.6246,302.4923,305.9799
c1355,36.6370,-119.3629,2067,10,44.0,37.9729,290.4166,457.7602
c1374,36.6370,-118.7657,2067,10,44.0,19.2039,290.4768,392.6954
c1394,36.6370,-118.1371,2067,10,44.0,0.4178,290.6252,247.2617
c155,35.8930,-119.3629,2068,10,45.0,36.2741,314.5494,464.5646
c174,35.8930,-118.7657,2068,10,45.0,18.1098,314.3656,394.1926
c194,35.8930,-118.1371,2068,10,45.0,0.2822,314.1966,265.3962
c755,36.2650,-119.3629,2068,10,45.0,44.6270,302.2363,506.5463
c774,36.2650,-118.7657,2068,10,45.0,20.6502,302.7144,426.6252
c794,36.2650,-118.1371,2068,10,45.0,0.6249,301.8755,262.7393
c1355,36.6370,-119.3629,2068,10,45.0,38.8720,290.8838,523.7261
c1374,36.6370,-118.7657,2068,10,45.0,19.2655,290.5644,356.3119
c1394,36.6370,-118.1371,2068,10,45.0,0.4180,289.5363,264.6466
c155,35.8930,-119.3629,2069,10,46.0,37.0558,314.3597,483.0589
c174,35.8930,-118.7657,2069,10,46.0,18.1266,313.8989,336.4403
c194,35.8930,-118.1371,2069,10,46.0,0.2874,314.1118,316.4580
c755,36.2650,-119.3629,2069,10,46.0,45.6218,302.2301,556.3923
c774,36.2650,-118.7657,2069,10,46.0,21.3260,302.1501,412.3553
c794,36.2650,-118.1371,2069,10,46.0,0.6294,302.7338,309.9025
c1355,36.6370,-119.3629,2069,10,46.0,39.7663,290.1759,471.8591
c1374,36.6370,-118.7657,2069,10,46.0,19.5479,290.5613,385.8864
c1394,36.6370,-118.1371,2069,10,46.0,0.4181,290.2825,243.3366
c155,35.8930,-119.3629,2070,10,47.0,37.8092,314.6084,557.6699
c174,35.8930,-118.7657,2070,10,47.0,18.4220,314.4252,391.6473
c194,35.8930,-118.1371,2070,10,47.0,0.2895,314.1202,300.9722
c755,36.2650,-119.3629,2070,10,47.0,46.6175,302.1819,479.1404
c774,36.2650,-118.7657,2070,10,47.0,21.3940,302.5428,356.5244
c794,36.2650,-118.1371,2070,10,47.0,0.6294,302.1842,227.4492
c1355,36.6370,-119.3629,2070,10,47.0,40.7062,290.7225,562.7531
c1374,36.6370,-118.7657,2070,10,47.0,19.6661,290.2261,368.1064
c1394,36.6370,-118.1371,2070,10,47.0,0.4209,290.4737,303.8229
c155,35.8930,-119.3629,2071,10,48.0,38.5786,313.8988,557.9722
c174,35.8930,-118.7657,2071,10,48.0,18.8757,314.5086,404.7860
c194,35.8930,-118.1371,2071,10,48.0,0.2919,314.1715,303.0621
c755,36.2650,-119.3629,2071,10,48.0,47.6120,302.5421,549.2110
c774,36.2650,-118.7657,2071,10,48.0,21.4306,302.1041,345.7469
c794,36.2650,-118.1371,2071,10,48.0,0.6616,302.0670,343.2642
c1355,36.6370,-119.3629,2071,10,48.0,41.6165,290.0028,529.1834
c1374,36.6370,-118.7657,2071,10,48.0,20.2124,290.7949,406.9348
c1394,36.6370,-118.1371,2071,10,48.0,0.4250,290.6113,309.9990
c155,35.8930,-119.3629,2072,10,49.0,39.3415,314.4860,556.0935
c174,35.8930,-118.7657,2072,10,49.0,19.4246,314.6416,414.5055
c194,35.8930,-118.1371,2072,10,49.0,0.2919,314.4413,230.2966
c755,36.2650,-119.3629,2072,10,49.0,48.5993,302.1711,569.1410
c774,36.2650,-118.7657,2072,10,49.0,21.9535,302.9097,401.8010
c794,36.2650,-118.1371,2072,10,49.0,0.6618,303.4441,262.6103
c1355,36.6370,-119.3629,2072,10,49.0,42.4733,289.4871,457.6453
c1374,36.6370,-118.7657,2072,10,49.0,21.0673,290.1962,445.9751
c1394,36.6370,-118.1371,2072,10,49.0,0.4250,289.9387,210.1275
c155,35.8930,-119.3629,2073,10,50.0,40.0928,314.6947,487.9365
c174,35.8930,-118.7657,2073,10,50.0,19.4655,314.8085,352.5215
c194,35.8930,-118.1371,2073,10,50.0,0.2919,314.2612,236.6918
c755,36.2650,-119.3629,2073,10,50.0,49.6120,302.6887,497.8730
c774,36.2650,-118.7657,2073,10,50.0,22.7409,301.8262,422.1161
c794,36.2650,-118.1371,2073,10,50.0,0.6619,302.9918,229.5798
c1355,36.6370,-119.3629,2073,10,50.0,43.1950,290.2269,424.0951
c1374,36.6370,-118.7657,2073,10,50.0,21.2893,290.1621,381.2690
c1394,36.6370,-118.1371,2073,10,50.0,0.4252,290.1032,264.2731
c155,35.8930,-119.3629,2074,10,51.0,40.9013,313.7757,600.7256
c174,35.8930,-118.7657,2074,10,51.0,20.0470,313.7045,417.0107
c194,35.8930,-118.1371,2074,10,51.0,0.2925,314.5492,278.9235
c755,36.2650,-119.3629,2074,10,51.0,50.5872,302.1638,552.6051
c774,36.2650,-118.7657,2074,10,51.0,23.0572,302.2174,387.2294
c794,36.2650,-118.1371,2074,10,51.0,0.6620,302.9242,241.9721
c1355,36.6370,-119.3629,2074,10,51.0,44.0936,290.3014,597.1135
c1374,36.6370,-118.7657,2074,10,51.0,22.0714,290.9243,428.3625
c1394,36.6370,-118.1371,2074,10,51.0,0.4260,291.4463,282.6632
c155,35.8930,-119.3629,2075,10,52.0,41.6767,313.9414,550.2338
c174,35.8930,-118.7657,2075,10,52.0,20.1960,314.1978,376.2100
c194,35.8930,-118.1371,2075,10,52.0,0.2929,314.6581,273.2060
c755,36.2650,-119.3629,2075,10,52.0,51.5711,302.0843,556.2732
c774,36.2650,-118.7657,2075,10,52.0,23.6637,302.5140,408.3123
c794,36.2650,-118.1371,2075,10,52.0,0.6620,303.0457,241.7866
c1355,36.6370,-119.3629,2075,10,52.0,45.0150,290.1063,523.3492
c1374,36.6370,-118.7657,2075,10,52.0,22.3342,290.2283,385.5568
c1394,36.6370,-118.1371,2075,10,52.0,0.4261,290.1836,234.5303
c155,35.8930,-119.3629,2076,10,53.0,42.4402,314.3609,551.2394
c174,35.8930,-118.7657,2076,10,53.0,20.2159,314.4669,339.8216
c194,35.8930,-118.1371,2076,10,53.0,0.2961,314.4618,308.4028
c755,36.2650,-119.3629,2076,10,53.0,52.5458,302.7068,534.3224
c774,36.2650,-118.7657,2076,10,53.0,23.9397,301.9593,384.0632
c794,36.2650,-118.1371,2076,10,53.0,0.6620,301.9681,218.2473
c1355,36.6370,-119.3629,2076,10,53.0,45.9305,290.6788,543.6956
c1374,36.6370,-118.7657,2076,10,53.0,22.9370,290.1450,413.2807
c1394,36.6370,-118.1371,2076,10,53.0,0.4266,291.5600,274.8624
c155,35.8930,-119.3629,2077,10,54.0,43.2140,314.6033,592.6047
c174,35.8930,-118.7657,2077,10,54.0,20.2265,314.6274,328.8227
c194,35.8930,-118.1371,2077,10,54.0,0.2966,314.3655,276.8578
c755,36.2650,-119.3629,2077,10,54.0,53.5386,302.3463,559.6229
c774,36.2650,-118.7657,2077,10,54.0,24.2140,302.0867,383.3224
c794,36.2650,-118.1371,2077,10,54.0,0.6649,303.1208,302.6195
c1355,36.6370,-119.3629,2077,10,54.0,46.8427,290.9378,572.2117
c1374,36.6370,-118.7657,2077,10,54.0,23.8463,290.9007,487.8373
c1394,36.6370,-118.1371,2077,10,54.0,0.4278,290.9002,289.9336
c155,35.8930,-119.3629,2078,10,55.0,43.9459,315.4850,526.5225
c174,35.8930,-118.7657,2078,10,55.0,20.9441,314.6199,445.2593
c194,35.8930,-118.1371,2078,10,55.0,0.2967,314.7467,254.0512
c755,36.2650,-119.3629,2078,10,55.0,54.5223,302.8182,578.4910
c774,36.2650,-118.7657,2078,10,55.0,24.2244,302.7454,324.5275
c794,36.2650,-118.1371,2078,10,55.0,0.6664,303.3615,292.0508
c1355,36.6370,-119.3629,2078,10,55.0,47.7541,290.5301,503.6502
c1374,36.6370,-118.7657,2078,10,55.0,24.3756,290.5596,406.6047
c1394,36.6370,-118.1371,2078,10,55.0,0.4288,290.9443,287.2136
c155,35.8930,-119.3629,2079,10,56.0,44.6809,314.8865,452.8301
c174,35.8930,-118.7657,2079,10,56.0,21.1801,314.5428,386.8277
c194,35.8930,-118.1371,2079,10,56.0,0.2981,315.2485,295.8353
c755,36.2650,-119.3629,2079,10,56.0,55.5060,302.8006,507.2593
c774,36.2650,-118.7657,2079,10,56.0,24.8290,302.7087,406.4598
c794,36.2650,-118.1371,2079,10,56.0,0.6673,303.4301,283.4548
c1355,36.6370,-119.3629,2079,10,56.0,48.6759,291.1857,499.0965
c1374,36.6370,-118.7657,2079,10,56.0,24.8086,290.4215,398.5775
c1394,36.6370,-118.1371,2079,10,56.0,0.4335,290.6191,312.8649
c155,35.8930,-119.3629,2080,10,57.0,45.4354,314.5660,471.5363
c174,35.8930,-118.7657,2080,10,57.0,21.2022,314.5087,341.5685
c194,35.8930,-118.1371,2080,10,57.0,0.2982,314.6428,250.7266
c755,36.2650,-119.3629,2080,10,57.0,56.4796,303.2854,543.0764
c774,36.2650,-118.7657,2080,10,57.0,24.8402,302.8432,325.8129
c794,36.2650,-118.1371,2080,10,57.0,0.6676,302.3165,262.4881
c1355,36.6370,-119.3629,2080,10,57.0,49.6062,290.9150,536.4933
c1374,36.6370,-118.7657,2080,10,57.0,25.0039,290.7779,378.7402
c1394,36.6370,-118.1371,2080,10,57.0,0.4338,290.3312,269.0665
c155,35.8930,-119.3629,2081,10,58.0,46.1571,315.2035,521.1424
c174,35.8930,-118.7657,2081,10,58.0,21.7335,315.5066,414.7381
c194,35.8930,-118.1371,2081,10,58.0,0.2983,314.7915,234.1363
c755,36.2650,-119.3629,2081,10,58.0,57.5004,302.8344,545.1259
c774,36.2650,-118.7657,2081,10,58.0,25.0907,302.5380,381.6662
c794,36.2650,-118.1371,2081,10,58.0,0.6692,302.1068,292.9869
c1355,36.6370,-119.3629,2081,10,58.0,50.5212,290.6010,533.0724
c1374,36.6370,-118.7657,2081,10,58.0,25.5231,291.0426,403.8457
c1394,36.6370,-118.1371,2081,10,58.0,0.4343,290.8375,273.6648
c155,35.8930,-119.3629,2082,10,59.0,46.8831,315.3498,592.5818
c174,35.8930,-118.7657,2082,10,59.0,22.2494,315.2071,414.1020
c194,35.8930,-118.1371,2082,10,59.0,0.2985,314.9756,267.2750
c755,36.2650,-119.3629,2082,10,59.0,58.4587,302.6327,469.9527
c774,36.2650,-118.7657,2082,10,59.0,25.1462,302.7203,352.3824
c794,36.2650,-118.1371,2082,10,59.0,0.6695,302.0971,265.8180
c1355,36.6370,-119.3629,2082,10,59.0,51.4353,291.3763,469.3838
c1374,36.6370,-118.7657,2082,10,59.0,25.9724,290.6795,399.0246
c1394,36.6370,-118.1371,2082,10,59.0,0.4450,291.3580,326.1766
c155,35.8930,-119.3629,2083,10,60.0,47.6202,315.2471,524.2938
c174,35.8930,-118.7657,2083,10,60.0,22.3268,314.4668,363.4335
c194,35.8930,-118.1371,2083,10,60.0,0.2991,316.0390,282.1682
c755,36.2650,-119.3629,2083,10,60.0,59.4710,303.8231,589.1554
c774,36.2650,-118.7657,2083,10,60.0,25.5127,303.2121,391.5936
c794,36.2650,-118.1371,2083,10,60.0,0.6736,302.6102,308.6591
c1355,36.6370,-119.3629,2083,10,60.0,52.3478,290.6906,520.5053
c1374,36.6370,-118.7657,2083,10,60.0,26.5395,290.8552,409.2811
c1394,36.6370,-118.1371,2083,10,60.0,0.4454,291.0152,271.5601
c155,35.8930,-119.3629,2084,10,61.0,48.2598,315.0246,427.1364
c174,35.8930,-118.7657,2084,10,61.0,22.9134,314.9160,420.4224
c194,35.8930,-118.1371,2084,10,61.0,0.3000,315.0600,287.3447
c755,36.2650,-119.3629,2084,10,61.0,60.5084,303.5523,548.2817
c774,36.2650,-118.7657,2084,10,61.0,26.2726,303.7168,421.6766
c794,36.2650,-118.1371,2084,10,61.0,0.6736,302.2387,150.0000
c1355,36.6370,-119.3629,2084,10,61.0,53.2730,291.5051,540.8968
c1374,36.6370,-118.7657,2084,10,61.0,26.6188,290.8970,361.1553
c1394,36.6370,-118.1371,2084,10,61.0,0.4537,290.1405,322.2615
c155,35.8930,-119.3629,2085,10,62.0,49.0104,314.7463,543.0860
c174,35.8930,-118.7657,2085,10,62.0,22.9205,315.4305,322.6666
c194,35.8930,-118.1371,2085,10,62.0,0.3022,314.5709,302.3916
c755,36.2650,-119.3629,2085,10,62.0,61.4992,303.0649,532.4940
c774,36.2650,-118.7657,2085,10,62.0,26.4889,302.6702,378.9055
c794,36.2650,-118.1371,2085,10,62.0,0.6740,302.8687,269.3859
c1355,36.6370,-119.3629,2085,10,62.0,54.1766,291.6699,584.6194
c1374,36.6370,-118.7657,2085,10,62.0,27.1921,291.3888,409.2019
c1394,36.6370,-118.1371,2085,10,62.0,0.4539,290.0999,263.5565
c155,35.8930,-119.3629,2086,10,63.0,49.7417,315.0152,473.0575
c174,35.8930,-118.7657,2086,10,63.0,23.6071,315.8209,453.7298
c194,35.8930,-118.1371,2086,10,63.0,0.3022,315.0011,243.3253
c755,36.2650,-119.3629,2086,10,63.0,62.4883,303.0669,505.9970
c774,36.2650,-118.7657,2086,10,63.0,27.4491,303.0857,441.2596
c794,36.2650,-118.1371,2086,10,63.0,0.6759,302.9713,295.1629
c1355,36.6370,-119.3629,2086,10,63.0,55.0844,290.4865,556.8525
c1374,36.6370,-118.7657,2086,10,63.0,27.9369,290.3706,425.5069
c1394,36.6370,-118.1371,2086,10,63.0,0.4540,290.6477,198.6132
c155,35.8930,-119.3629,2087,10,64.0,50.4809,314.8905,552.7753
c174,35.8930,-118.7657,2087,10,64.0,23.9758,314.2297,398.2332
c194,35.8930,-118.1371,2087,10,64.0,0.3024,315.5615,263.6821
c755,36.2650,-119.3629,2087,10,64.0,63.4528,303.5984,539.2610
c774,36.2650,-118.7657,2087,10,64.0,27.6376,303.4736,375.8598
c794,36.2650,-118.1371,2087,10,64.0,0.6848,303.2246,321.8619
c1355,36.6370,-119.3629,2087,10,64.0,55.9957,291.1018,583.0977
c1374,36.6370,-118.7657,2087,10,64.0,28.3487,290.5148,396.5647
c1394,36.6370,-118.1371,2087,10,64.0,0.4707,291.4661,333.3684
c155,35.8930,-119.3629,2088,10,65.0,51.1828,315.2474,454.6738
c174,35.8930,-118.7657,2088,10,65.0,24.5177,315.5668,418.4387
c194,35.8930,-118.1371,2088,10,65.0,0.3059,315.7344,311.4210
c755,36.2650,-119.3629,2088,10,65.0,64.4259,304.1273,533.0901
c774,36.2650,-118.7657,2088,10,65.0,28.4224,303.1812,424.0284
c794,36.2650,-118.1371,2088,10,65.0,0.6850,302.8676,250.2403
c1355,36.6370,-119.3629,2088,10,65.0,56.8834,290.9378,495.9473
c1374,36.6370,-118.7657,2088,10,65.0,29.1992,291.3770,446.6296
c1394,36.6370,-118.1371,2088,10,65.0,0.4732,291.6487,300.9572
c155,35.8930,-119.3629,2089,10,66.0,51.9262,315.1619,571.2719
c174,35.8930,-118.7657,2089,10,66.0,24.6077,315.1712,366.4239
c194,35.8930,-118.1371,2089,10,66.0,0.3067,314.9783,284.8815
c755,36.2650,-119.3629,2089,10,66.0,65.3933,303.5652,481.6030
c774,36.2650,-118.7657,2089,10,66.0,29.1934,303.8851,421.8406
c794,36.2650,-118.1371,2089,10,66.0,0.6976,303.8141,327.5365
c1355,36.6370,-119.3629,2089,10,66.0,57.7943,291.1104,537.5123
c1374,36.6370,-118.7657,2089,10,66.0,29.4974,291.2386,387.7513
c1394,36.6370,-118.1371,2089,10,66.0,0.4737,291.6117,274.4890
c155,35.8930,-119.3629,2090,10,67.0,52.6827,314.9526,566.3620
c174,35.8930,-118.7657,2090,10,67.0,25.2028,314.5562,421.9115
c194,35.8930,-118.1371,2090,10,67.0,0.3398,315.8912,349.3368
c755,36.2650,-119.3629,2090,10,67.0,66.3756,304.0152,504.7273
c774,36.2650,-118.7657,2090,10,67.0,29.4155,304.1487,379.2949
c794,36.2650,-118.1371,2090,10,67.0,0.7386,303.0485,347.5281
c1355,36.6370,-119.3629,2090,10,67.0,58.7169,291.2441,537.3264
c1374,36.6370,-118.7657,2090,10,67.0,30.3909,291.7270,451.4080
c1394,36.6370,-118.1371,2090,10,67.0,0.4869,291.6350,328.9785
c155,35.8930,-119.3629,2091,10,68.0,53.4533,315.1140,538.8756
c174,35.8930,-118.7657,2091,10,68.0,25.2423,315.8898,352.3829
c194,35.8930,-118.1371,2091,10,68.0,0.3441,315.9038,315.0051
c755,36.2650,-119.3629,2091,10,68.0,67.3746,303.4953,555.5177
c774,36.2650,-118.7657,2091,10,68.0,29.6509,303.2868,380.4205
c794,36.2650,-118.1371,2091,10,68.0,0.7388,303.3150,253.9531
c1355,36.6370,-119.3629,2091,10,68.0,59.6483,291.7864,543.3280
c1374,36.6370,-118.7657,2091,10,68.0,30.6977,291.9783,388.0598
c1394,36.6370,-118.1371,2091,10,68.0,0.4897,291.7162,303.5249
c155,35.8930,-119.3629,2092,10,69.0,54.1950,315.2313,552.1815
c174,35.8930,-118.7657,2092,10,69.0,25.5028,315.4435,389.5366
c194,35.8930,-118.1371,2092,10,69.0,0.3447,315.1414,280.2201
c755,36.2650,-119.3629,2092,10,69.0,68.3445,303.4346,517.6784
c774,36.2650,-118.7657,2092,10,69.0,29.6548,303.6867,308.3600
c794,36.2650,-118.1371,2092,10,69.0,0.7538,302.8508,330.6798
c1355,36.6370,-119.3629,2092,10,69.0,60.5376,291.1417,463.4518
c1374,36.6370,-118.7657,2092,10,69.0,30.9516,291.7824,383.6881
c1394,36.6370,-118.1371,2092,10,69.0,0.4909,291.7324,288.7528
c155,35.8930,-119.3629,2093,10,70.0,54.9527,315.2862,515.1595
c174,35.8930,-118.7657,2093,10,70.0,25.8450,314.9205,396.9616
c194,35.8930,-118.1371,2093,10,70.0,0.3447,315.5862,217.3313
c755,36.2650,-119.3629,2093,10,70.0,69.3157,303.8126,535.7416
c774,36.2650,-118.7657,2093,10,70.0,29.8911,303.3859,380.6059
c794,36.2650,-118.1371,2093,10,70.0,0.7560,303.5237,298.0386
c1355,36.6370,-119.3629,2093,10,70.0,61.4402,292.2601,481.8775
c1374,36.6370,-118.7657,2093,10,70.0,31.6281,291.4776,416.7808
c1394,36.6370,-118.1371,2093,10,70.0,0.4916,291.7173,280.1340
c155,35.8930,-119.3629,2094,10,71.0,55.6735,315.2759,605.3932
c174,35.8930,-118.7657,2094,10,71.0,26.5726,315.5546,462.3533
c194,35.8930,-118.1371,2094,10,71.0,0.3454,314.8793,283.1129
c755,36.2650,-119.3629,2094,10,71.0,70.2782,302.8864,537.5265
c774,36.2650,-118.7657,2094,10,71.0,30.6126,303.2282,416.7961
c794,36.2650,-118.1371,2094,10,71.0,0.9940,303.6998,380.6681
c1355,36.6370,-119.3629,2094,10,71.0,62.3242,291.0139,560.9275
c1374,36.6370,-118.7657,2094,10,71.0,32.4787,291.2538,440.4488
c1394,36.6370,-118.1371,2094,10,71.0,0.4916,291.5809,236.3594
c155,35.8930,-119.3629,2095,10,72.0,56.3539,316.2833,530.5127
c174,35.8930,-118.7657,2095,10,72.0,26.7525,315.5694,381.3968
c194,35.8930,-118.1371,2095,10,72.0,0.7377,315.3521,402.3769
c755,36.2650,-119.3629,2095,10,72.0,71.2443,303.7656,494.1905
c774,36.2650,-118.7657,2095,10,72.0,30.7656,303.8354,372.0643
c794,36.2650,-118.1371,2095,10,72.0,1.0097,303.2689,330.5010
c1355,36.6370,-119.3629,2095,10,72.0,63.2359,291.9509,561.4617
c1374,36.6370,-118.7657,2095,10,72.0,32.8976,292.7237,395.8350
c1394,36.6370,-118.1371,2095,10,72.0,0.4918,291.6404,257.5099
c155,35.8930,-119.3629,2096,10,73.0,57.0561,316.1949,492.8627
c174,35.8930,-118.7657,2096,10,73.0,27.3513,316.0950,427.3764
c194,35.8930,-118.1371,2096,10,73.0,0.7384,316.2971,283.5301
c755,36.2650,-119.3629,2096,10,73.0,72.1690,303.1063,446.4765
c774,36.2650,-118.7657,2096,10,73.0,30.7971,303.9948,343.0203
c794,36.2650,-118.1371,2096,10,73.0,1.0100,303.8723,265.8576
c1355,36.6370,-119.3629,2096,10,73.0,64.1351,291.3782,480.6666
c1374,36.6370,-118.7657,2096,10,73.0,33.2424,292.4463,390.4853
c1394,36.6370,-118.1371,2096,10,73.0,0.4988,291.9564,318.3284
c155,35.8930,-119.3629,2097,10,74.0,57.7643,315.9366,520.0008
c174,35.8930,-118.7657,2097,10,74.0,28.0839,314.9598,458.7724
c194,35.8930,-118.1371,2097,10,74.0,0.7404,315.4842,301.2963
c755,36.2650,-119.3629,2097,10,74.0,73.1421,304.1802,521.5622
c774,36.2650,-118.7657,2097,10,74.0,31.5141,302.9088,416.0581
c794,36.2650,-118.1371,2097,10,74.0,1.0110,303.8777,284.8166
c1355,36.6370,-119.3629,2097,10,74.0,65.0791,291.8396,499.4686
c1374,36.6370,-118.7657,2097,10,74.0,33.9521,291.6955,421.2700
c1394,36.6370,-118.1371,2097,10,74.0,0.5207,291.3403,338.1670
c155,35.8930,-119.3629,2098,10,75.0,58.5117,315.4936,562.2028
c174,35.8930,-118.7657,2098,10,75.0,28.4871,315.4585,403.1304
c194,35.8930,-118.1371,2098,10,75.0,0.7446,316.3448,314.7874
c755,36.2650,-119.3629,2098,10,75.0,74.1249,302.8682,475.0658
c774,36.2650,-118.7657,2098,10,75.0,32.0130,303.0753,400.5956
c794,36.2650,-118.1371,2098,10,75.0,1.0326,302.8766,337.0635
c1355,36.6370,-119.3629,2098,10,75.0,66.0150,291.5136,567.8532
c1374,36.6370,-118.7657,2098,10,75.0,34.3840,292.0445,397.9561
c1394,36.6370,-118.1371,2098,10,75.0,0.5256,291.9011,312.7708
c155,35.8930,-119.3629,2099,10,76.0,59.2303,315.8060,552.5849
c174,35.8930,-118.7657,2099,10,76.0,28.8827,315.9638,403.5501
c194,35.8930,-118.1371,2099,10,76.0,0.7447,315.3758,245.5546
c755,36.2650,-119.3629,2099,10,76.0,75.1092,303.7049,553.7453
c774,36.2650,-118.7657,2099,10,76.0,32.9174,303.6350,439.8047
c794,36.2650,-118.1371,2099,10,76.0,1.0338,303.9858,288.8925
c1355,36.6370,-119.3629,2099,10,76.0,66.9492,292.0652,567.7197
c1374,36.6370,-118.7657,2099,10,76.0,34.6912,292.6727,387.9277
c1394,36.6370,-118.1371,2099,10,76.0,0.5256,292.3720,217.2419
c155,35.8930,-119.3629,2100,10,77.0,59.8435,316.5654,435.3584
c174,35.8930,-118.7657,2100,10,77.0,29.3905,315.4493,412.6997
c194,35.8930,-118.1371,2100,10,77.0,0.7925,315.0824,355.1915
c755,36.2650,-119.3629,2100,10,77.0,76.0925,303.5651,467.6471
c774,36.2650,-118.7657,2100,10,77.0,33.5818,303.3708,413.3734
c794,36.2650,-118.1371,2100,10,77.0,1.0356,304.1195,294.4359
c1355,36.6370,-119.3629,2100,10,77.0,67.8657,291.8624,560.2481
c1374,36.6370,-118.7657,2100,10,77.0,35.2754,291.6497,408.8990
c1394,36.6370,-118.1371,2100,10,77.0,0.5264,291.8166,281.9775
c155,35.8930,-119.3629,2101,10,78.0,60.5661,316.1253,559.4071
c174,35.8930,-118.7657,2101,10,78.0,29.5748,315.7244,382.1792
c194,35.8930,-118.1371,2101,10,78.0,0.7925,316.2129,242.4114
c755,36.2650,-119.3629,2101,10,78.0,77.0649,303.3885,490.2077
c774,36.2650,-118.7657,2101,10,78.0,33.7872,304.1491,377.8740
c794,36.2650,-118.1371,2101,10,78.0,1.0358,303.5209,263.8712
c1355,36.6370,-119.3629,2101,10,78.0,68.7639,291.4385,516.6788
c1374,36.6370,-118.7657,2101,10,78.0,35.8647,292.1878,408.1650
c1394,36.6370,-118.1371,2101,10,78.0,0.5266,291.8267,258.9444
c155,35.8930,-119.3629,2102,10,79.0,61.2896,315.6613,511.1588
c174,35.8930,-118.7657,2102,10,79.0,30.2730,315.5269,457.8324
c194,35.8930,-118.1371,2102,10,79.0,0.7934,315.8514,288.4533
c755,36.2650,-119.3629,2102,10,79.0,78.0569,303.9607,552.4839
c774,36.2650,-118.7657,2102,10,79.0,34.4416,304.5826,411.0572
c794,36.2650,-118.1371,2102,10,79.0,1.0519,303.7514,332.1709
c1355,36.6370,-119.3629,2102,10,79.0,69.6715,291.7222,542.1574
c1374,36.6370,-118.7657,2102,10,79.0,35.8875,291.9021,338.5852
c1394,36.6370,-118.1371,2102,10,79.0,0.5267,292.3199,248.8931
c155,35.8930,-119.3629,2103,10,80.0,62.0095,315.9384,548.3368
c174,35.8930,-118.7657,2103,10,80.0,30.6745,316.0810,404.1025
c194,35.8930,-118.1371,2103,10,80.0,0.7962,315.9135,307.6762
c755,36.2650,-119.3629,2103,10,80.0,79.0238,303.2514,461.6620
c774,36.2650,-118.7657,2103,10,80.0,34.5671,304.2039,367.5748
c794,36.2650,-118.1371,2103,10,80.0,1.0546,303.5505,301.8512
c1355,36.6370,-119.3629,2103,10,80.0,70.5869,292.1428,579.0753
c1374,36.6370,-118.7657,2103,10,80.0,36.6514,292.1838,422.4539
c1394,36.6370,-118.1371,2103,10,80.0,0.5268,291.6454,248.2518
c155,35.8930,-119.3629,2104,10,81.0,62.7359,316.0924,552.6709
c174,35.8930,-118.7657,2104,10,81.0,31.3449,315.7048,446.2881
c194,35.8930,-118.1371,2104,10,81.0,0.7962,315.9033,176.9598
c755,36.2650,-119.3629,2104,10,81.0,80.0049,304.6236,577.7136
c774,36.2650,-118.7657,2104,10,81.0,34.7112,303.9283,370.7826
c794,36.2650,-118.1371,2104,10,81.0,1.0547,303.8463,233.7435
c1355,36.6370,-119.3629,2104,10,81.0,71.5058,291.7269,502.7624
