cell_id,lat,lon,year,nTrees,meanAge,meanHeight,temperature,precipitation
c755,36.2650,-119.3629,2064,10,41.0,40.5780,301.4847,521.0593
c774,36.2650,-118.7657,2064,10,41.0,18.5100,302.1226,418.0327
c794,36.2650,-118.1371,2064,10,41.0,0.6182,302.2875,349.3556
c1355,36.6370,-119.3629,2064,10,41.0,35.4202,290.2475,438.9928
c1374,36.6370,-118.7657,2064,10,41.0,17.7454,290.2072,453.7235
c1394,36.6370,-118.1371,2064,10,41.0,0.4222,290.3277,212.7826
c155,35.8930,-119.3629,2065,10,42.0,33.9479,314.1096,485.6049
c174,35.8930,-118.7657,2065,10,42.0,16.4817,313.5332,409.1236
c194,35.8930,-118.1371,2065,10,42.0,0.2084,314.1963,303.3571
c755,36.2650,-119.3629,2065,10,42.0,41.6010,301.6783,502.0946
c774,36.2650,-118.7657,2065,10,42.0,18.9484,301.7939,395.7558
c794,36.2650,-118.1371,2065,10,42.0,0.6227,301.7652,310.5733
c1355,36.6370,-119.3629,2065,10,42.0,36.2777,289.3753,546.6874
c1374,36.6370,-118.7657,2065,10,42.0,18.0116,290.0622,385.8698
c1394,36.6370,-118.1371,2065,10,42.0,0.4229,289.8019,280.7016
c155,35.8930,-119.3629,2066,10,43.0,34.7009,314.6381,514.6618
c174,35.8930,-118.7657,2066,10,43.0,17.1843,314.9368,444.8252
c194,35.8930,-118.1371,2066,10,43.0,0.2089,314.7524,276.2810
c755,36.2650,-119.3629,2066,10,43.0,42.5737,302.0312,577.4157
c774,36.2650,-118.7657,2066,10,43.0,19.0041,302.3286,353.1193
c794,36.2650,-118.1371,2066,10,43.0,0.6227,302.8754,154.9227
c1355,36.6370,-119.3629,2066,10,43.0,37.2027,290.4440,507.2844
c1374,36.6370,-118.7657,2066,10,43.0,18.7594,289.4875,426.7829
c1394,36.6370,-118.1371,2066,10,43.0,0.4230,290.3484,244.9317
c155,35.8930,-119.3629,2067,10,44.0,35.4728,313.7532,536.8740
c174,35.8930,-118.7657,2067,10,44.0,17.9468,313.8972,469.7929
c194,35.8930,-118.1371,2067,10,44.0,0.2823,313.9202,362.0959
c755,36.2650,-119.3629,2067,10,44.0,43.5951,302.3835,563.8760
c774,36.2650,-118.7657,2067,10,44.0,19.9207,301.5330,451.7961
c794,36.2650,-118.1371,2067,10,44.0,0.6261,302.4923,305.9799
c1355,36.6370,-119.3629,2067,10,44.0,38.0548,290.4166,457.7602
c1374,36.6370,-118.7657,2067,10,44.0,19.1181,290.4768,392.6954
c1394,36.6370,-118.1371,2067,10,44.0,0.4231,290.6252,247.2617
c155,35.8930,-119.3629,2068,10,45.0,36.2261,314.5494,464.5646
c174,35.8930,-118.7657,2068,10,45.0,18.2658,314.3656,394.1926
c194,35.8930,-118.1371,2068,10,45.0,0.2825,314.1966,265.3962
c755,36.2650,-119.3629,2068,10,45.0,44.5967,302.2363,506.5463
c774,36.2650,-118.7657,2068,10,45.0,20.7576,302.7144,426.6252
c794,36.2650,-118.1371,2068,10,45.0,0.6264,301.8755,262.7393
c1355,36.6370,-119.3629,2068,10,45.0,38.9799,290.8838,523.7261
c1374,36.6370,-118.7657,2068,10,45.0,19.1793,290.5644,356.3119
c1394,36.6370,-118.1371,2068,10,45.0,0.4233,289.5363,264.6466
c155,35.8930,-119.3629,2069,10,46.0,36.9853,314.3597,483.0589
c174,35.8930,-118.7657,2069,10,46.0,18.2829,313.8989,336.4403
c194,35.8930,-118.1371,2069,10,46.0,0.2876,314.1118,316.4580
c755,36.2650,-119.3629,2069,10,46.0,45.5911,302.2301,556.3923
c774,36.2650,-118.7657,2069,10,46.0,21.4229,302.1501,412.3553
c794,36.2650,-118.1371,2069,10,46.0,0.6308,302.7338,309.9025
c1355,36.6370,-119.3629,2069,10,46.0,39.8521,290.1759,471.8591
c1374,36.6370,-118.7657,2069,10,46.0,19.4510,290.5613,385.8864
c1394,36.6370,-118.1371,2069,10,46.0,0.4234,290.2825,243.3366
c155,35.8930,-119.3629,2070,10,47.0,37.7548,314.6084,557.6699
c174,35.8930,-118.7657,2070,10,47.0,18.5755,314.4252,391.6473
c194,35.8930,-118.1371,2070,10,47.0,0.2897,314.1202,300.9722
c755,36.2650,-119.3629,2070,10,47.0,46.5882,302.1819,479.1404
c774,36.2650,-118.7657,2070,10,47.0,21.4897,302.5428,356.5244
c794,36.2650,-118.1371,2070,10,47.0,0.6309,302.1842,227.4492
c1355,36.6370,-119.3629,2070,10,47.0,40.7741,290.7225,562.7531
c1374,36.6370,-118.7657,2070,10,47.0,19.5658,290.2261,368.1064
c1394,36.6370,-118.1371,2070,10,47.0,0.4263,290.4737,303.8229
c155,35.8930,-119.3629,2071,10,48.0,38.5411,313.8988,557.9722
c174,35.8930,-118.7657,2071,10,48.0,19.0085,314.5086,404.7860
c194,35.8930,-118.1371,2071,10,48.0,0.2920,314.1715,303.0621
c755,36.2650,-119.3629,2071,10,48.0,47.5790,302.5421,549.2110
c774,36.2650,-118.7657,2071,10,48.0,21.5260,302.1041,345.7469
c794,36.2650,-118.1371,2071,10,48.0,0.6639,302.0670,343.2642
c1355,36.6370,-119.3629,2071,10,48.0,41.6704,290.0028,529.1834
c1374,36.6370,-118.7657,2071,10,48.0,20.1142,290.7949,406.9348
c1394,36.6370,-118.1371,2071,10,48.0,0.4304,290.6113,309.9990
c155,35.8930,-119.3629,2072,10,49.0,39.3084,314.4860,556.0935
c174,35.8930,-118.7657,2072,10,49.0,19.5405,314.6416,414.5055
c194,35.8930,-118.1371,2072,10,49.0,0.2920,314.4413,230.2966
c755,36.2650,-119.3629,2072,10,49.0,48.5611,302.1711,569.1410
c774,36.2650,-118.7657,2072,10,49.0,22.0270,302.9097,401.8010
c794,36.2650,-118.1371,2072,10,49.0,0.6641,303.4441,262.6103
c1355,36.6370,-119.3629,2072,10,49.0,42.5315,289.4871,457.6453
c1374,36.6370,-118.7657,2072,10,49.0,20.9637,290.1962,445.9751
c1394,36.6370,-118.1371,2072,10,49.0,0.4304,289.9387,210.1275
c155,35.8930,-119.3629,2073,10,50.0,40.0824,314.6947,487.9365
c174,35.8930,-118.7657,2073,10,50.0,19.5818,314.8085,352.5215
c194,35.8930,-118.1371,2073,10,50.0,0.2921,314.2612,236.6918
c755,36.2650,-119.3629,2073,10,50.0,49.5473,302.6887,497.8730
c774,36.2650,-118.7657,2073,10,50.0,22.8170,301.8262,422.1161
c794,36.2650,-118.1371,2073,10,50.0,0.6642,302.9918,229.5798
c1355,36.6370,-119.3629,2073,10,50.0,43.2636,290.2269,424.0951
c1374,36.6370,-118.7657,2073,10,50.0,21.1843,290.1621,381.2690
c1394,36.6370,-118.1371,2073,10,50.0,0.4306,290.1032,264.2731
c155,35.8930,-119.3629,2074,10,51.0,40.8934,313.7757,600.7256
c174,35.8930,-118.7657,2074,10,51.0,20.1724,313.7045,417.0107
c194,35.8930,-118.1371,2074,10,51.0,0.2926,314.5492,278.9235
c755,36.2650,-119.3629,2074,10,51.0,50.5134,302.1638,552.6051
c774,36.2650,-118.7657,2074,10,51.0,23.1310,302.2174,387.2294
c794,36.2650,-118.1371,2074,10,51.0,0.6643,302.9242,241.9721
c1355,36.6370,-119.3629,2074,10,51.0,44.1714,290.3014,597.1135
c1374,36.6370,-118.7657,2074,10,51.0,21.9375,290.9243,428.3625
c1394,36.6370,-118.1371,2074,10,51.0,0.4314,291.4463,282.6632
c155,35.8930,-119.3629,2075,10,52.0,41.6814,313.9414,550.2338
c174,35.8930,-118.7657,2075,10,52.0,20.3239,314.1978,376.2100
c194,35.8930,-118.1371,2075,10,52.0,0.2930,314.6581,273.2060
c755,36.2650,-119.3629,2075,10,52.0,51.5161,302.0843,556.2732
c774,36.2650,-118.7657,2075,10,52.0,23.7510,302.5140,408.3123
c794,36.2650,-118.1371,2075,10,52.0,0.6643,303.0457,241.7866
c1355,36.6370,-119.3629,2075,10,52.0,45.0643,290.1063,523.3492
c1374,36.6370,-118.7657,2075,10,52.0,22.2012,290.2283,385.5568
c1394,36.6370,-118.1371,2075,10,52.0,0.4315,290.1836,234.5303
c155,35.8930,-119.3629,2076,10,53.0,42.4314,314.3609,551.2394
c174,35.8930,-118.7657,2076,10,53.0,20.3441,314.4669,339.8216
c194,35.8930,-118.1371,2076,10,53.0,0.2961,314.4618,308.4028
c755,36.2650,-119.3629,2076,10,53.0,52.5095,302.7068,534.3224
c774,36.2650,-118.7657,2076,10,53.0,24.0249,301.9593,384.0632
c794,36.2650,-118.1371,2076,10,53.0,0.6643,301.9681,218.2473
c1355,36.6370,-119.3629,2076,10,53.0,45.9433,290.6788,543.6956
c1374,36.6370,-118.7657,2076,10,53.0,22.8206,290.1450,413.2807
c1394,36.6370,-118.1371,2076,10,53.0,0.4320,291.5600,274.8624
c155,35.8930,-119.3629,2077,10,54.0,43.1860,314.6033,592.6047
c174,35.8930,-118.7657,2077,10,54.0,20.3545,314.6274,328.8227
c194,35.8930,-118.1371,2077,10,54.0,0.2965,314.3655,276.8578
c755,36.2650,-119.3629,2077,10,54.0,53.4997,302.3463,559.6229
c774,36.2650,-118.7657,2077,10,54.0,24.2892,302.0867,383.3224
c794,36.2650,-118.1371,2077,10,54.0,0.6673,303.1208,302.6195
c1355,36.6370,-119.3629,2077,10,54.0,46.8628,290.9378,572.2117
c1374,36.6370,-118.7657,2077,10,54.0,23.7015,290.9007,487.8373
c1394,36.6370,-118.1371,2077,10,54.0,0.4332,290.9002,289.9336
c155,35.8930,-119.3629,2078,10,55.0,43.9354,315.4850,526.5225
c174,35.8930,-118.7657,2078,10,55.0,21.0707,314.6199,445.2593
c194,35.8930,-118.1371,2078,10,55.0,0.2967,314.7467,254.0512
c755,36.2650,-119.3629,2078,10,55.0,54.4980,302.8182,578.4910
c774,36.2650,-118.7657,2078,10,55.0,24.3000,302.7454,324.5275
c794,36.2650,-118.1371,2078,10,55.0,0.6688,303.3615,292.0508
c1355,36.6370,-119.3629,2078,10,55.0,47.7619,290.5301,503.6502
c1374,36.6370,-118.7657,2078,10,55.0,24.2401,290.5596,406.6047
c1394,36.6370,-118.1371,2078,10,55.0,0.4343,290.9443,287.2136
c155,35.8930,-119.3629,2079,10,56.0,44.6563,314.8865,452.8301
c174,35.8930,-118.7657,2079,10,56.0,21.3077,314.5428,386.8277
c194,35.8930,-118.1371,2079,10,56.0,0.2981,315.2485,295.8353
c755,36.2650,-119.3629,2079,10,56.0,55.5064,302.8006,507.2593
c774,36.2650,-118.7657,2079,10,56.0,24.8936,302.7087,406.4598
c794,36.2650,-118.1371,2079,10,56.0,0.6697,303.4301,283.4548
c1355,36.6370,-119.3629,2079,10,56.0,48.6816,291.1857,499.0965
c1374,36.6370,-118.7657,2079,10,56.0,24.6565,290.4215,398.5775
c1394,36.6370,-118.1371,2079,10,56.0,0.4390,290.6191,312.8649
c155,35.8930,-119.3629,2080,10,57.0,45.4299,314.5660,471.5363
c174,35.8930,-118.7657,2080,10,57.0,21.3294,314.5087,341.5685
c194,35.8930,-118.1371,2080,10,57.0,0.2982,314.6428,250.7266
c755,36.2650,-119.3629,2080,10,57.0,56.4866,303.2854,543.0764
c774,36.2650,-118.7657,2080,10,57.0,24.9054,302.8432,325.8129
c794,36.2650,-118.1371,2080,10,57.0,0.6700,302.3165,262.4881
c1355,36.6370,-119.3629,2080,10,57.0,49.6061,290.9150,536.4933
c1374,36.6370,-118.7657,2080,10,57.0,24.8530,290.7779,378.7402
c1394,36.6370,-118.1371,2080,10,57.0,0.4393,290.3312,269.0665
c155,35.8930,-119.3629,2081,10,58.0,46.1603,315.2035,521.1424
c174,35.8930,-118.7657,2081,10,58.0,21.8433,315.5066,414.7381
c194,35.8930,-118.1371,2081,10,58.0,0.2982,314.7915,234.1363
c755,36.2650,-119.3629,2081,10,58.0,57.4827,302.8344,545.1259
c774,36.2650,-118.7657,2081,10,58.0,25.1563,302.5380,381.6662
c794,36.2650,-118.1371,2081,10,58.0,0.6716,302.1068,292.9869
c1355,36.6370,-119.3629,2081,10,58.0,50.5106,290.6010,533.0724
c1374,36.6370,-118.7657,2081,10,58.0,25.3527,291.0426,403.8457
c1394,36.6370,-118.1371,2081,10,58.0,0.4398,290.8375,273.6648
c155,35.8930,-119.3629,2082,10,59.0,46.8977,315.3498,592.5818
c174,35.8930,-118.7657,2082,10,59.0,22.3620,315.2071,414.1020
c194,35.8930,-118.1371,2082,10,59.0,0.2985,314.9756,267.2750
c755,36.2650,-119.3629,2082,10,59.0,58.4401,302.6327,469.9527
c774,36.2650,-118.7657,2082,10,59.0,25.2105,302.7203,352.3824
c794,36.2650,-118.1371,2082,10,59.0,0.6720,302.0971,265.8180
c1355,36.6370,-119.3629,2082,10,59.0,51.4204,291.3763,469.3838
c1374,36.6370,-118.7657,2082,10,59.0,25.7930,290.6795,399.0246
c1394,36.6370,-118.1371,2082,10,59.0,0.4507,291.3580,326.1766
c155,35.8930,-119.3629,2083,10,60.0,47.6383,315.2471,524.2938
c174,35.8930,-118.7657,2083,10,60.0,22.4373,314.4668,363.4335
c194,35.8930,-118.1371,2083,10,60.0,0.2991,316.0390,282.1682
c755,36.2650,-119.3629,2083,10,60.0,59.4091,303.8231,589.1554
c774,36.2650,-118.7657,2083,10,60.0,25.5848,303.2121,391.5936
c794,36.2650,-118.1371,2083,10,60.0,0.6761,302.6102,308.6591
c1355,36.6370,-119.3629,2083,10,60.0,52.3059,290.6906,520.5053
c1374,36.6370,-118.7657,2083,10,60.0,26.3612,290.8552,409.2811
c1394,36.6370,-118.1371,2083,10,60.0,0.4511,291.0152,271.5601
c155,35.8930,-119.3629,2084,10,61.0,48.2600,315.0246,427.1364
c174,35.8930,-118.7657,2084,10,61.0,23.0216,314.9160,420.4224
c194,35.8930,-118.1371,2084,10,61.0,0.3000,315.0600,287.3447
c755,36.2650,-119.3629,2084,10,61.0,60.3828,303.5523,548.2817
c774,36.2650,-118.7657,2084,10,61.0,26.3682,303.7168,421.6766
c794,36.2650,-118.1371,2084,10,61.0,0.6761,302.2387,150.0000
c1355,36.6370,-119.3629,2084,10,61.0,53.2314,291.5051,540.8968
c1374,36.6370,-118.7657,2084,10,61.0,26.4397,290.8970,361.1553
c1394,36.6370,-118.1371,2084,10,61.0,0.4595,290.1405,322.2615
c155,35.8930,-119.3629,2085,10,62.0,49.0048,314.7463,543.0860
c174,35.8930,-118.7657,2085,10,62.0,23.0287,315.4305,322.6666
c194,35.8930,-118.1371,2085,10,62.0,0.3021,314.5709,302.3916
c755,36.2650,-119.3629,2085,10,62.0,61.3652,303.0649,532.4940
c774,36.2650,-118.7657,2085,10,62.0,26.5931,302.6702,378.9055
c794,36.2650,-118.1371,2085,10,62.0,0.6765,302.8687,269.3859
c1355,36.6370,-119.3629,2085,10,62.0,54.1409,291.6699,584.6194
c1374,36.6370,-118.7657,2085,10,62.0,27.0304,291.3888,409.2019
c1394,36.6370,-118.1371,2085,10,62.0,0.4597,290.0999,263.5565
c155,35.8930,-119.3629,2086,10,63.0,49.7446,315.0152,473.0575
c174,35.8930,-118.7657,2086,10,63.0,23.7402,315.8209,453.7298
c194,35.8930,-118.1371,2086,10,63.0,0.3021,315.0011,243.3253
c755,36.2650,-119.3629,2086,10,63.0,62.3708,303.0669,505.9970
c774,36.2650,-118.7657,2086,10,63.0,27.4871,303.0857,441.2596
c794,36.2650,-118.1371,2086,10,63.0,0.6782,302.9713,295.1629
c1355,36.6370,-119.3629,2086,10,63.0,55.0441,290.4865,556.8525
c1374,36.6370,-118.7657,2086,10,63.0,27.7608,290.3706,425.5069
c1394,36.6370,-118.1371,2086,10,63.0,0.4597,290.6477,198.6132
c155,35.8930,-119.3629,2087,10,64.0,50.4850,314.8905,552.7753
c174,35.8930,-118.7657,2087,10,64.0,24.1131,314.2297,398.2332
c194,35.8930,-118.1371,2087,10,64.0,0.3024,315.5615,263.6821
c755,36.2650,-119.3629,2087,10,64.0,63.3428,303.5984,539.2610
c774,36.2650,-118.7657,2087,10,64.0,27.6754,303.4736,375.8598
c794,36.2650,-118.1371,2087,10,64.0,0.6876,303.2246,321.8619
c1355,36.6370,-119.3629,2087,10,64.0,55.9868,291.1018,583.0977
c1374,36.6370,-118.7657,2087,10,64.0,28.1659,290.5148,396.5647
c1394,36.6370,-118.1371,2087,10,64.0,0.4767,291.4661,333.3684
c155,35.8930,-119.3629,2088,10,65.0,51.1975,315.2474,454.6738
c174,35.8930,-118.7657,2088,10,65.0,24.6628,315.5668,418.4387
c194,35.8930,-118.1371,2088,10,65.0,0.3059,315.7344,311.4210
c755,36.2650,-119.3629,2088,10,65.0,64.3301,304.1273,533.0901
c774,36.2650,-118.7657,2088,10,65.0,28.4799,303.1812,424.0284
c794,36.2650,-118.1371,2088,10,65.0,0.6877,302.8676,250.2403
c1355,36.6370,-119.3629,2088,10,65.0,56.8749,290.9378,495.9473
c1374,36.6370,-118.7657,2088,10,65.0,29.0463,291.3770,446.6296
c1394,36.6370,-118.1371,2088,10,65.0,0.4791,291.6487,300.9572
c155,35.8930,-119.3629,2089,10,66.0,51.9437,315.1619,571.2719
c174,35.8930,-118.7657,2089,10,66.0,24.7496,315.1712,366.4239
c194,35.8930,-118.1371,2089,10,66.0,0.3067,314.9783,284.8815
c755,36.2650,-119.3629,2089,10,66.0,65.2845,303.5652,481.6030
c774,36.2650,-118.7657,2089,10,66.0,29.2597,303.8851,421.8406
c794,36.2650,-118.1371,2089,10,66.0,0.7004,303.8141,327.5365
c1355,36.6370,-119.3629,2089,10,66.0,57.7907,291.1104,537.5123
c1374,36.6370,-118.7657,2089,10,66.0,29.3409,291.2386,387.7513
c1394,36.6370,-118.1371,2089,10,66.0,0.4796,291.6117,274.4890
c155,35.8930,-119.3629,2090,10,67.0,52.6954,314.9526,566.3620
c174,35.8930,-118.7657,2090,10,67.0,25.3496,314.5562,421.9115
c194,35.8930,-118.1371,2090,10,67.0,0.3401,315.8912,349.3368
c755,36.2650,-119.3629,2090,10,67.0,66.2781,304.0152,504.7273
c774,36.2650,-118.7657,2090,10,67.0,29.4884,304.1487,379.2949
c794,36.2650,-118.1371,2090,10,67.0,0.7418,303.0485,347.5281
c1355,36.6370,-119.3629,2090,10,67.0,58.6989,291.2441,537.3264
c1374,36.6370,-118.7657,2090,10,67.0,30.2287,291.7270,451.4080
c1394,36.6370,-118.1371,2090,10,67.0,0.4924,291.6350,328.9785
c155,35.8930,-119.3629,2091,10,68.0,53.4535,315.1140,538.8756
c174,35.8930,-118.7657,2091,10,68.0,25.3890,315.8898,352.3829
c194,35.8930,-118.1371,2091,10,68.0,0.3446,315.9038,315.0051
c755,36.2650,-119.3629,2091,10,68.0,67.2625,303.4953,555.5177
c774,36.2650,-118.7657,2091,10,68.0,29.7229,303.2868,380.4205
c794,36.2650,-118.1371,2091,10,68.0,0.7419,303.3150,253.9531
c1355,36.6370,-119.3629,2091,10,68.0,59.6318,291.7864,543.3280
c1374,36.6370,-118.7657,2091,10,68.0,30.5370,291.9783,388.0598
c1394,36.6370,-118.1371,2091,10,68.0,0.4953,291.7162,303.5249
c155,35.8930,-119.3629,2092,10,69.0,54.1988,315.2313,552.1815
c174,35.8930,-118.7657,2092,10,69.0,25.6488,315.4435,389.5366
c194,35.8930,-118.1371,2092,10,69.0,0.3451,315.1414,280.2201
c755,36.2650,-119.3629,2092,10,69.0,68.2566,303.4346,517.6784
c774,36.2650,-118.7657,2092,10,69.0,29.7269,303.6867,308.3600
c794,36.2650,-118.1371,2092,10,69.0,0.7578,302.8508,330.6798
c1355,36.6370,-119.3629,2092,10,69.0,60.5272,291.1417,463.4518
c1374,36.6370,-118.7657,2092,10,69.0,30.7956,291.7824,383.6881
c1394,36.6370,-118.1371,2092,10,69.0,0.4965,291.7324,288.7528
c155,35.8930,-119.3629,2093,10,70.0,54.9368,315.2862,515.1595
c174,35.8930,-118.7657,2093,10,70.0,25.9917,314.9205,396.9616
c194,35.8930,-118.1371,2093,10,70.0,0.3452,315.5862,217.3313
c755,36.2650,-119.3629,2093,10,70.0,69.2454,303.8126,535.7416
c774,36.2650,-118.7657,2093,10,70.0,29.9666,303.3859,380.6059
c794,36.2650,-118.1371,2093,10,70.0,0.7599,303.5237,298.0386
c1355,36.6370,-119.3629,2093,10,70.0,61.4491,292.2601,481.8775
c1374,36.6370,-118.7657,2093,10,70.0,31.4666,291.4776,416.7808
c1394,36.6370,-118.1371,2093,10,70.0,0.4972,291.7173,280.1340
c155,35.8930,-119.3629,2094,10,71.0,55.6669,315.2759,605.3932
c174,35.8930,-118.7657,2094,10,71.0,26.7265,315.5546,462.3533
c194,35.8930,-118.1371,2094,10,71.0,0.3458,314.8793,283.1129
c755,36.2650,-119.3629,2094,10,71.0,70.2373,302.8864,537.5265
c774,36.2650,-118.7657,2094,10,71.0,30.6838,303.2282,416.7961
c794,36.2650,-118.1371,2094,10,71.0,0.9879,303.6998,380.6681
c1355,36.6370,-119.3629,2094,10,71.0,62.3930,291.0139,560.9275
c1374,36.6370,-118.7657,2094,10,71.0,32.3302,291.2538,440.4488
c1394,36.6370,-118.1371,2094,10,71.0,0.4972,291.5809,236.3594
c155,35.8930,-119.3629,2095,10,72.0,56.3714,316.2833,530.5127
c174,35.8930,-118.7657,2095,10,72.0,26.9067,315.5694,381.3968
c194,35.8930,-118.1371,2095,10,72.0,0.7449,315.3521,402.3769
c755,36.2650,-119.3629,2095,10,72.0,71.2148,303.7656,494.1905
c774,36.2650,-118.7657,2095,10,72.0,30.8402,303.8354,372.0643
c794,36.2650,-118.1371,2095,10,72.0,1.0032,303.2689,330.5010
c1355,36.6370,-119.3629,2095,10,72.0,63.3091,291.9509,561.4617
c1374,36.6370,-118.7657,2095,10,72.0,32.7385,292.7237,395.8350
c1394,36.6370,-118.1371,2095,10,72.0,0.4974,291.6404,257.5099
c155,35.8930,-119.3629,2096,10,73.0,57.0737,316.1949,492.8627
c174,35.8930,-118.7657,2096,10,73.0,27.5147,316.0950,427.3764
c194,35.8930,-118.1371,2096,10,73.0,0.7455,316.2971,283.5301
c755,36.2650,-119.3629,2096,10,73.0,72.1477,303.1063,446.4765
c774,36.2650,-118.7657,2096,10,73.0,30.8718,303.9948,343.0203
c794,36.2650,-118.1371,2096,10,73.0,1.0035,303.8723,265.8576
c1355,36.6370,-119.3629,2096,10,73.0,64.2212,291.3782,480.6666
c1374,36.6370,-118.7657,2096,10,73.0,33.0740,292.4463,390.4853
c1394,36.6370,-118.1371,2096,10,73.0,0.5042,291.9564,318.3284
c155,35.8930,-119.3629,2097,10,74.0,57.7937,315.9366,520.0008
c174,35.8930,-118.7657,2097,10,74.0,28.2432,314.9598,458.7724
c194,35.8930,-118.1371,2097,10,74.0,0.7474,315.4842,301.2963
c755,36.2650,-119.3629,2097,10,74.0,73.1090,304.1802,521.5622
c774,36.2650,-118.7657,2097,10,74.0,31.5616,302.9088,416.0581
c794,36.2650,-118.1371,2097,10,74.0,1.0045,303.8777,284.8166
c1355,36.6370,-119.3629,2097,10,74.0,65.1346,291.8396,499.4686
c1374,36.6370,-118.7657,2097,10,74.0,33.7855,291.6955,421.2700
c1394,36.6370,-118.1371,2097,10,74.0,0.5264,291.3403,338.1670
c155,35.8930,-119.3629,2098,10,75.0,58.5068,315.4936,562.2028
c174,35.8930,-118.7657,2098,10,75.0,28.6388,315.4585,403.1304
c194,35.8930,-118.1371,2098,10,75.0,0.7517,316.3448,314.7874
c755,36.2650,-119.3629,2098,10,75.0,74.0916,302.8682,475.0658
c774,36.2650,-118.7657,2098,10,75.0,32.0664,303.0753,400.5956
c794,36.2650,-118.1371,2098,10,75.0,1.0268,302.8766,337.0635
c1355,36.6370,-119.3629,2098,10,75.0,66.0452,291.5136,567.8532
c1374,36.6370,-118.7657,2098,10,75.0,34.2282,292.0445,397.9561
c1394,36.6370,-118.1371,2098,10,75.0,0.5314,291.9011,312.7708
c155,35.8930,-119.3629,2099,10,76.0,59.2135,315.8060,552.5849
c174,35.8930,-118.7657,2099,10,76.0,29.0428,315.9638,403.5501
c194,35.8930,-118.1371,2099,10,76.0,0.7517,315.3758,245.5546
c755,36.2650,-119.3629,2099,10,76.0,75.1011,303.7049,553.7453
c774,36.2650,-118.7657,2099,10,76.0,32.9817,303.6350,439.8047
c794,36.2650,-118.1371,2099,10,76.0,1.0280,303.9858,288.8925
c1355,36.6370,-119.3629,2099,10,76.0,66.9629,292.0652,567.7197
c1374,36.6370,-118.7657,2099,10,76.0,34.5304,292.6727,387.9277
c1394,36.6370,-118.1371,2099,10,76.0,0.5314,292.3720,217.2419
c155,35.8930,-119.3629,2100,10,77.0,59.8427,316.5654,435.3584
c174,35.8930,-118.7657,2100,10,77.0,29.5311,315.4493,412.6997
c194,35.8930,-118.1371,2100,10,77.0,0.8001,315.0824,355.1915
c755,36.2650,-119.3629,2100,10,77.0,76.0817,303.5651,467.6471
c774,36.2650,-118.7657,2100,10,77.0,33.6790,303.3708,413.3734
c794,36.2650,-118.1371,2100,10,77.0,1.0298,304.1195,294.4359
c1355,36.6370,-119.3629,2100,10,77.0,67.8776,291.8624,560.2481
c1374,36.6370,-118.7657,2100,10,77.0,35.1108,291.6497,408.8990
c1394,36.6370,-118.1371,2100,10,77.0,0.5322,291.8166,281.9775
c155,35.8930,-119.3629,2101,10,78.0,60.5818,316.1253,559.4071
c174,35.8930,-118.7657,2101,10,78.0,29.7176,315.7244,382.1792
c194,35.8930,-118.1371,2101,10,78.0,0.8002,316.2129,242.4114
c755,36.2650,-119.3629,2101,10,78.0,77.0593,303.3885,490.2077
c774,36.2650,-118.7657,2101,10,78.0,33.8870,304.1491,377.8740
c794,36.2650,-118.1371,2101,10,78.0,1.0300,303.5209,263.8712
c1355,36.6370,-119.3629,2101,10,78.0,68.8135,291.4385,516.6788
c1374,36.6370,-118.7657,2101,10,78.0,35.6788,292.1878,408.1650
c1394,36.6370,-118.1371,2101,10,78.0,0.5324,291.8267,258.9444
c155,35.8930,-119.3629,2102,10,79.0,61.2986,315.6613,511.1588
c174,35.8930,-118.7657,2102,10,79.0,30.4039,315.5269,457.8324
c194,35.8930,-118.1371,2102,10,79.0,0.8011,315.8514,288.4533
c755,36.2650,-119.3629,2102,10,79.0,78.0368,303.9607,552.4839
c774,36.2650,-118.7657,2102,10,79.0,34.5384,304.5826,411.0572
c794,36.2650,-118.1371,2102,10,79.0,1.0465,303.7514,332.1709
c1355,36.6370,-119.3629,2102,10,79.0,69.7411,291.7222,542.1574
c1374,36.6370,-118.7657,2102,10,79.0,35.7011,291.9021,338.5852
c1394,36.6370,-118.1371,2102,10,79.0,0.5325,292.3199,248.8931
c155,35.8930,-119.3629,2103,10,80.0,61.9964,315.9384,548.3368
c174,35.8930,-118.7657,2103,10,80.0,30.7986,316.0810,404.1025
c194,35.8930,-118.1371,2103,10,80.0,0.8038,315.9135,307.6762
c755,36.2650,-119.3629,2103,10,80.0,79.0174,303.2514,461.6620
c774,36.2650,-118.7657,2103,10,80.0,34.6591,304.2039,367.5748
c794,36.2650,-118.1371,2103,10,80.0,1.0492,303.5505,301.8512
c1355,36.6370,-119.3629,2103,10,80.0,70.6837,292.1428,579.0753
c1374,36.6370,-118.7657,2103,10,80.0,36.4412,292.1838,422.4539
c1394,36.6370,-118.1371,2103,10,80.0,0.5326,291.6454,248.2518
c155,35.8930,-119.3629,2104,10,81.0,62.7328,316.0924,552.6709
c174,35.8930,-118.7657,2104,10,81.0,31.4776,315.7048,446.2881
c194,35.8930,-118.1371,2104,10,81.0,0.8038,315.9033,176.9598
c755,36.2650,-119.3629,2104,10,81.0,79.9925,304.6236,577.7136
c774,36.2650,-118.7657,2104,10,81.0,34.8038,303.9283,370.7826
c794,36.2650,-118.1371,2104,10,81.0,1.0493,303.8463,233.7435
c1355,36.6370,-119.3629,2104,10,81.0,71.6108,291.7269,502.7624
